_id,title,text,Timestamp,Section,label
892,"14 die as snowfall, rain wreak havoc in Balochistan",Met officials say heavy snowfall in Quetta has already broken the 20-year record.,2020-01-13T23:15:00,Pakistan,1
893,"US deplores detentions, internet ban in occupied Kashmir",Alice Wells says Washington is closely following foreign diplomatsâ€™ visit to the region.,2020-01-13T09:36:00,Newspaper,1
894,Former PM Abbasi says tenure bills were passed in 'a bit of a hurry',Shahid Khaqan Abbasi says he didn't attend the NA sitting because he hadn't received production orders.,2020-01-14T22:48:00,Pakistan,1
895,She learnt to ski on wooden boards. Now this 12-year-old girl is ready to take on the world,"Azra, who is hearing and speech-impaired, is one of the most promising talents at the Malam Jabba ski training school.",2020-01-14T22:20:00,Pakistan,1
896,UK PM Johnson says Huawei critics need to suggest alternatives,"US government has warned UK against using Huawei equipment, terming it ""madness"".",2020-01-14T21:27:00,World,1
897,Army huddle rejects Indian military's 'irresponsible rhetoric' against Pakistan,Forum reviews evolving security situation in the Middle East with reference to the US-Iran stand off.,2020-01-15T09:06:00,Pakistan,1
898,9 injured in hand grenade explosion near Karkhano police checkpost in Peshawar,"Injured include five women, one of whom is said to be in critical condition.",2020-01-14T22:27:00,Pakistan,1
899,"Challenge Rana Sanaullah to face trial 'like a man', says Shehryar Afridi","""If you are speaking the truth, go to the courts and fight like a man,"" a visibly charged Afridi says in the assembly.",2020-01-14T20:53:00,Pakistan,1
900,"Bangladesh agrees to play three T20Is, two Tests and one ODI in Pakistan",ICC chief facilitates discussion between PCB and BCB; tour divided into three legs stretching from January to April.,2020-01-14T20:13:00,Sport,1
901,In pictures: Extreme weather hits various parts of Pakistan,At least 75 people have lost their lives in weather-related weather-related incidents reported over the past few days.,2020-01-14T21:46:00,Multimedia,1
902,Rosie Gabrielle answers all your questions about her conversion to Islam,Like the fact that she won't be changing her name or choosing a sect but will be going for Hajj/Umrah next year.,2020-01-14T16:50:00,Pakistan,1
903,Kerala challenges India's new citizenship law in Supreme Court,Kerala govt calls the law a violation of the secular nature of the Indian constitution in SC petition.,2020-01-14T16:43:00,World,1
904,Microsoft CEO Nadella 'saddened' by India's citizenship law,"""I am shaped by my Indian heritage, growing up in a multicultural India and my immigrant experience in the US.""",2020-01-15T23:40:00,World,1
905,Malaysia's PM defends criticism of India despite palm oil backlash,"Says ""we need to be frank and see that if something goes wrong, we will have to say it"".",2020-01-14T15:52:00,World,1
906,Bushra Ansari spoke up about her divorce for the first time on Ahsan Khan's talk show,"The actor, who got divorced many years ago, said that when famous couples separate, it breaks people's hearts.",2020-01-14T15:48:00,Pakistan,1
907,Dino Ali is making his big screen debut with Kahay Dil Jidhar,The RJ turned actor says he's playing a comedic character in the film also starring Mansha Pasha and Junaid Khan.,2020-01-14T15:31:00,Pakistan,1
908,RSS rallies against statue of Christ in BJP-ruled Karnataka,"Protesters say Kapala Hills has an ancient association with Munieshwara, a form of Lord Shiva.",2020-01-14T15:10:00,World,1
909,Harry and Meghan â€“ the reboot?,What do recent developments mean for the Royal Family brand?,2020-01-14T15:09:00,,1
910,MQM-P should not compromise stance for sake of another federal ministry: Sindh govt spokesman,Says MQM decision to withdraw federal minister result of Bilawal's offer of ministries in Sindh.,2020-01-14T14:51:00,Pakistan,1
911,Gigi Hadid just might be a jury member at Harvey Weinstein's trial,"The model, who received a standard jury summons, told the judge she can remain impartial.",2020-01-14T14:26:00,World,1
912,Iran announces arrests over downing of Ukrainian plane,"â€œExtensive investigations have taken place and some individuals are arrested,â€ says judiciary spokesperson.",2020-01-14T14:46:00,World,1
913,You need to try out Ahad Raza Mir's famous chai recipe from Ehd-e-Wafa,The secret is a pinch of coffee!,2020-01-14T15:47:00,Pakistan,1
914,"Reports show no progress in Nawaz's treatment in London, says Punjab health minister","Have doctors advised socialising at restaurants as part of the treatment, questions Yasmeen Rashid.",2020-01-14T18:29:00,,1
915,Sania Mirza wins in WTA Tour return after more than 2 years,Mirza is playing her first tournament since the China Open in October 2017.,2020-01-14T11:46:00,Sport,1
916,The complete list of nominations for Oscars 2020,The 92nd Academy Awards will take place in February. Did your favourites make the cut?,2020-01-14T11:43:00,World,1
917,Supreme Court suspends LHC orders for release of missing persons' advocate,Attorney general says Inamur Rahim is a spy.,2020-01-14T16:12:00,Pakistan,1
918,'Hazardous' air pollution halts Australian Open practice,Players voice concerns after the sudden deterioration in conditions following months of deadly bushfires.,2020-01-14T11:04:00,World,1
919,Canada yet to decide if it will pay Harry and Meghan security costs,Canadian media estimates that protecting the couple and their son Archie will cost about $1.3 million per year.,2020-01-14T10:39:00,World,1
920,"After Florida killings, Saudis withdraw 21 cadets from United States",Cadets found to be in possession of child pornography and social media accounts with anti-US content.,2020-01-14T10:19:00,World,1
921,Trudeau cites US ratcheting up tensions with Iran in plane's downing,"Says would ""obviously"" have liked a heads-up from Washington about the drone strike on Soleimani.",2020-01-14T10:19:00,World,1
922,Is Meghan Markle returning to showbiz with Disney?,Rumour has it the Duchess of Sussex has signed a contract with the House of Mouse for a charity project.,2020-01-14T10:00:00,World,1
923,Punjab squandering another chance at the economy,The province should focus on mobilising tax revenues to reduce its reliance on federal transfers.,2020-01-14T09:52:00,Business,1
924,6 actors that ruled television in 2019,"2019 brought countless amazing dramas to the small screen, here are a few performances we think deserve a shout out.",2020-01-15T11:47:00,Pakistan,1
925,China fears fallout from Indian citizenship law,"""Muslim alienation could channel into international terrorism and bolster separatism in Xinjiang,"" says official.",2020-01-14T08:49:00,Newspaper,1
926,Libyan strongman Haftar delays signing ceasefire at Moscow talks,Russiaâ€™s govt says it is hopeful the countryâ€™s warring rivals would soon conclude the deal.,2020-01-14T08:59:00,Newspaper,1
927,Japanese billionaire seeks girlfriend for Moon trip,Yusaku Maezawa will make a lunar trip in 2023 or later as the first private passenger on a voyage by SpaceX.,2020-01-14T08:55:00,Newspaper,1
928,Govt grilled in KP Assembly over â€˜discriminationâ€™ against ex-Fata people,Several members from merged districts tie black bands on their arms in protest.,2020-01-14T09:28:00,Pakistan,1
929,The battle to save Indiaâ€™s democracy from being shredded has to tap into every ounce of courage on offer,The battle to save Indiaâ€™s democracy from being shredded requires a focused strategy to funnel the already unleashed.,2020-01-14T07:35:00,World,1
930,CM promises investors conducive environment,Officials say steps have been taken to eliminate duplication of taxes to facilitate investors.,2020-01-14T09:32:00,Pakistan,1
931,Editorial: Did PML-N make a mistake with its unambiguous support for the services chiefs' tenure bills?,The PML-N has made its choice. Every choice has consequences that carry risks and rewards.,2020-01-14T07:24:00,Pakistan,1
932,"Fitch reaffirms Pakistanâ€™s rating at B-, outlook stable","High inflation and fiscal deficit, rising debt and interest payments amid slow growth are drags on credit rating.",2020-01-14T07:49:00,Newspaper,1
933,â€˜Sustainable growth hinges on exportsâ€™,Reza Baqir says one-fourth of the emerging economies have grown at an average rate of 7pc since 2001.,2020-01-14T07:58:00,Newspaper,1
934,Regulator invites feedback on new brokersâ€™ regime,"Under the proposed setup, brokers have been divided into three categories.",2020-01-14T08:00:00,Newspaper,1
935,PM directs commerce officials to set export targets,The premier further orders that these targets should be reviewed on a quarterly and half-yearly basis.,2020-01-14T08:16:00,Newspaper,1
936,Auto sector troubles continue as car sales plunge 43pc,"In the first half of 2019-20, car sales plunge to 59,097 units from 104,038 units in the same period last year.",2020-01-14T08:56:00,Newspaper,1
937,Stocks close flat in range-bound session,"KSE-100 index finishes off flattish on a minor gain of 11.67 points (0.03 per cent) at 43,218.67.",2020-01-14T08:14:00,Newspaper,1
938,"Itâ€™s the economy, stupid",Only if a news organisation has a varied revenue stream it will be in a position to resist state pressure.,2020-01-14T09:43:00,Pakistan,1
939,Senate body tells govt to bring tribal districts at par with developed areas,Senator Taj Mohammad Afridi says health and education have been neglected in federally administered tribal areas.,2020-01-14T09:15:00,Pakistan,1
940,Recording of witnessesâ€™ statements in Imran Farooq murder case deferred,The FIA informs the court that British witnesses are not ready to record their statements through a video link.,2020-01-14T09:21:00,Pakistan,1
941,SP commits suicide in office in Rawalpindi,Police say Nekokara shot himself with his own gun and left behind a suicide note.,2020-01-14T10:18:00,Pakistan,1
942,Provinces urged to adopt Zainab Alert Bill,Civil society representatives laud the passage of the child protection bill by the National Assembly on January 10.,2020-01-14T09:10:00,Pakistan,1
943,UK HC desires England cricket  team to tour Pakistan,Dr Christian Turner says assistance to the Punjab government will continue for the betterment of the social sector.,2020-01-14T09:08:00,Pakistan,1
944,"Minors among seven killed, 13 injured in rain-related incidents across Punjab","Two people, including an infant, were killed within 24 hours around Bahawalpur city.",2020-01-14T09:02:00,Pakistan,1
945,"MQM-P wonâ€™t call for division of Sindh after it joins provincial govt, says Murad",Shah expresses hope that the MQM-P leadership will respond to PPP in a positive manner in the next few days or weeks.,2020-01-14T08:47:00,Pakistan,1
946,Young man commits suicide after killing â€˜estrangedâ€™ wife in Karachi,"On Monday afternoon, both the families met each other to resolve the issue but ostensibly failed to do so.",2020-01-14T08:45:00,Pakistan,1
947,Cold wave in Karachi likely to intensify by evening today,The department has forecast dry and cold weather for Tuesday in Karachi.,2020-01-14T08:42:00,Pakistan,1
948,Goods transporters end strike on Sindh govtâ€™s assurances,The power to issue driving licences will be taken back from traffic police on transportersâ€™ demand.,2020-01-14T08:41:00,Pakistan,1
949,Kerber makes strong start in Adelaide,"""In the first set I was playing well, but the second was really tight,"" the 18th-ranked Kerber says.",2020-01-14T09:34:00,Newspaper,1
950,Mashrafe gives up BD contract riches,"Mashrafe, 36, stayed as captain even after becoming a member of parliament for the ruling party in 2018.",2020-01-14T09:28:00,Newspaper,1
951,Another key official quits PCB job,"Badar Manzoor Khan, PCBâ€™s chief financial officer, tendered his resignation one week ago.",2020-01-14T10:50:00,Newspaper,1
952,BDâ€™s refusal to play Tests will hurt Pakistanâ€™s chances in ICC Championship,"Currently, Pakistan are the ranked fourth in the ICC World Test Championship with 80 points in the nine-team table.",2020-01-14T09:21:00,Newspaper,1
953,"PCB, BCB officials set to meet in Dubai","PCB says Mani and Hassan will meet in Dubai, after which further updates will be provided.",2020-01-14T09:20:00,Newspaper,1
954,"India open to playing day-night Test in Australia, says Kohli","""We played the day-night Test here [in India], we are pretty happy with how it went,"" says Kohli.",2020-01-14T09:23:00,Newspaper,1
955,"Opposition, treasury slam govt for gas crisis","""The federal govt is violating the Constitution by depriving Sindh of its share of gas,"" says PPP leader Qadir Patel.",2020-01-14T08:28:00,Pakistan,1
956,Pemra chief seeks acquittal in ads contracts reference,Courts directs NAB to file a reply to the application seeking the acquittal of Mirza Saleem Baig by Jan 30.,2020-01-14T08:17:00,Pakistan,1
957,Indian envoy summoned over LoC violation,"""India cannot divert attention from the worsening human rights violations in occupied Kashmir.""",2020-01-14T08:22:00,Pakistan,1
958,Ahsan wants PM implicated in Narowal sports city case,Says that the cost of the project has increased manifold ever since the PM stopped releasing funds.,2020-01-14T08:00:00,Pakistan,1
959,Auto industry comes under fire in Senate,"""Companies keep increasing prices and fail to meet their commitments,"" says senator.",2020-01-14T07:54:00,Newspaper,1
960,"Death toll jumps to 35 across Pakistan as rain triggers landslide, avalanches",Tourists have been advised to avoid unnecessary travel in snowbound and landslide-prone areas.,2020-01-14T08:43:00,Pakistan,1
961,"PPP, PML-N lawmakers reject LHC verdict in Musharraf case","""Today is an unfortunate day for the rule of law,"" says PPP MNA Dr Nafisa Shah.",2020-01-14T07:39:00,Newspaper,1
962,BJP legislator threatens to shoot protesters over citizenship law row,"â€œYou will come here, eat our food, stay here and then damage property?""",2020-01-14T07:47:00,Newspaper,1
963,Cafe photo adds to PTI suspicion over Nawazâ€™s health,The Punjab govt has sought Nawaz's latest health reports from his personal physician.,2020-01-14T12:10:00,Newspaper,1
964,MQM-P plays hard to get in talks with govt team,"The GDA maintains that the federal govt is not implementing the ""charter of demands"" given to the PM two months ago.",2020-01-14T07:31:00,Pakistan,1
965,KP's â€˜Safe Womenâ€™ app relaunched with enhanced features for female commuters,The app has been upgraded to allow female commuters of buses to share their live location with trusted contacts.,2020-01-15T22:55:00,Pakistan,1
966,UN warns of 'much extreme weather' ahead after hottest decade on record,"Since the 1980s, each decade has been warmer than the previous one, says the World Meteorological Organisation",2020-01-15T22:38:00,World,1
967,"Housing society approved for PAF martyrs defrauded people of billions, NAB tells court","Court extends remand of two accused who ""connived with PAF officials"" to defraud public in Fazaia Housing Scheme.",2020-01-16T10:05:00,Pakistan,1
968,Russian government resigns after Putin sets out constitutional shake-up,Putin names Tax Service chief Mikhail Mishustin as Russia's new prime minister.,2020-01-15T21:57:00,World,1
969,"World Economic Forum report sounds alarm over climate crisis, political polarisation","For the first time in the surveyâ€™s 10-year outlook, the top 5 global risks in terms of likelihood are all environmental.",2020-01-15T20:29:00,World,1
970,"Economy to improve in 2020, says Asad Umar",Minister says the federal government would start mega projects in Karachi with the help of the private sector.,2020-01-15T21:18:00,Pakistan,1
971,Amazon's Bezos promises $1 billion in bid to see off Indian e-commerce storm,â€œWe will use our global footprint to export $10 billion worth of 'Make in India' products across the world by 2025.â€,2020-01-15T19:07:00,World,1
972,PTI up in arms as Sindh govt moves to send police chief packing,"Sindh cabinet decided to remove IGP Dr Kaleem Imam, citing â€˜compelling reasonsâ€™.",2020-01-16T09:14:00,Pakistan,1
973,Spike Lee makes history as president of Cannes Film Festival jury,"â€œIâ€™m honored to be the first person of the African diaspora (USA) to be named President of the Cannes Juryâ€, said Lee.",2020-01-15T18:00:00,World,1
974,Scientists hope to revive near-extinct northern white rhino in Kenya,"The only surviving northern white rhinos now are a mother and daughter, making them the world's most endangered mammal.",2020-01-15T17:36:00,Tech,1
975,"US Democrats lock horns over war, gender in last debate before Iowa",Bernie Sanders attacks Joe Biden on foreign policy but finds himself fighting accusations of sexism.,2020-01-15T17:25:00,World,1
976,What to expect as Trump's impeachment heads to Senate,"â€œThe American people deserve the truth, and the Constitution demands a trial,"" says Nancy Pelosi.",2020-01-15T16:42:00,World,1
977,Freelancers in Pakistan can now receive funds in real time. Here's how,JazzCash and Payoneer have partnered to promote mobile money across Pakistan to facilitate freelance payments,2020-01-24T12:50:00,Tech,1
978,Senate panel raises 7 legal objections over Zainab Alert Bill,Shireen Mazari urges Senate human rights committee to pass the bill as soon as possible.,2020-01-15T16:24:00,Pakistan,1
979,Faisal Vawda's army boot stunt warranted these Twitter reactions,"As Vawda's stunt became a catalyst for online mirth and humour, Pakistani Twitter couldn't hold itself back.",2020-01-15T16:21:00,Pakistan,1
980,Mehwish Hayat slams Tarek Fatah for not fact-checking before tweeting a scene from Load Wedding,"The Canadian journalist, however, deleted his tweet around midday, which may be just as well.",2020-01-17T11:14:00,Pakistan,1
981,UNSC to discuss Kashmir situation for 2nd time in six months: reports,The body is likely to receive a briefing by UN Military Observer Group over situation along LoC.,2020-01-15T14:45:00,World,1
982,Myanmar rights group denounces Japan envoy for 'disturbing' comments on Rohingya crisis,Ichiro Maruyama has been previously quoted as saying that potential trade sanctions on Myanmar would be â€œnonsenseâ€.,2020-01-15T15:34:00,World,1
983,AJK landslides death toll rises to 69 as search and rescue efforts continue,Recent deaths in AJK bring total casualties from weather-related incidents across the country to 98.,2020-01-15T14:30:00,Pakistan,1
984,Govt hopes to boost economy with changes to NAB law. But what do these amendments actually mean?,"As NAB's powers are restricted, it is important that institutional capacities of FBR and other tax agencies be enhanced.",2020-01-15T15:25:00,Prism,1
985,"Iran's Zarif says nuclear pact not dead, wary of 'Trump deal'",Javad Zarif says Iran is interested in diplomacy but not in negotiating with the US.,2020-01-15T14:01:00,World,1
986,"In India, a firebrand's anti-Modi mantra resonates at nationwide protests against citizenship bill","Bihari politician Kanhaiya Kumar, 33, has emerged in recent weeks as a major irritant and political challenge to Modi.",2020-01-15T14:38:00,World,1
987,"Bushfire smoke hits Australian Open again, but rain raises hopes","The bushfires, unprecedented in their duration and intensity, have claimed 28 lives.",2020-01-16T13:05:00,World,1
988,Stokes named ICC player of the year after landmark 2019,"India's Rohit Sharma named ODI cricketer of the year; Virat Kohli bags captain of both ICC Test, ODI teams of the year.",2020-01-15T13:29:00,Sport,1
989,Telecom provider Zong introduces unlimited calls to China under CPEC initiatives,Zong 4G says two bundles launched to make international calls to China more convenient.,2020-01-15T13:18:00,Business,1
990,Govt asked to explain delay in decision regarding removal of Maryam's name from ECL,LHC issues directives while hearing Maryam's petition to remove her name from ECL.,2020-01-15T20:51:00,Pakistan,1
991,"Bandhay Aik Dor Say is a cute family play, reveals Ahsan Khan","Last week, Saba Faisal shared some pictures on Instagram and it really does look like a family affair.",2020-01-15T13:05:00,Pakistan,1
992,"Internet ban in occupied Kashmir 'necessary for sovereignty, integrity' of India: authorities","Last week Indian Supreme Court ruled internet ban violated ""fundamental rights"", ordering govt to review measure.",2020-01-15T21:12:00,World,1
993,Jet dumps fuel that lands on schoolkids near Los Angeles,Pungent vapour causes minor skin and lung irritation among 56 children and adults.,2020-01-15T21:29:00,World,1
994,Kiran aur George ka Pakistan,Love at first daal - Kiran and George Fulton in profile.,2020-01-15T12:02:00,,1
995,"PPP, PML-N slam Faisal Vawda for using a boot to ridicule opposition on TV",Vawda says PM Imran expressed his displeasure on the stunt.,2020-01-15T20:56:00,Pakistan,1
996,Why we need to embrace female body hair,The aversion to body hair and never-ending profiteering from it confirm patriarchy and capitalism go hand-in-hand.,2020-01-15T12:34:00,Pakistan,1
997,Billie Eilish will record the title track for upcoming James Bond flick,Eilish is the youngest artist in history to take on the task of recording a Bond theme song.,2020-01-15T10:00:00,World,1
998,Meray Paas Tum Ho's double finale will be screened in cinemas across Pakistan,The series finale will air on television on January 25 instead of this week.,2020-01-15T08:30:00,Pakistan,1
999,Task force to capture stray dogs in Sindh told to set up helpline within three days,SHC bench directs district municipal corporations and cantonment boards to continue their efforts against street dogs.,2020-01-15T08:29:00,Pakistan,1
1000,"At Barca, Setien to lead the club he has long admired","â€œNot even in my greatest dreams I imagined being here. Today is a very special day for me,"" says Quique Setien.",2020-01-15T09:35:00,Newspaper,1
1001,De Villiers ponders T20 World Cup return,De Villiers retired from all forms of international cricket in 2018 citing a desire to spend more time with his family.,2020-01-15T09:32:00,Newspaper,1
1002,NZ fan who abused Archer banned for two years,NZC says the 28-year-old Auckland man admitted responsibility after being identified by a police investigation.,2020-01-15T09:33:00,Newspaper,1
1003,"Warner, Finch slam tons as Australia pummel India",Warner blasts 128 while captain Finch makes 110 runs.,2020-01-15T09:30:00,Newspaper,1
1004,MCC in favour of retaining five-day Tests,The MCC Cricket Committee and MCC World Cricket Committee believe Tests should continue to be played over five days.,2020-01-15T09:43:00,Newspaper,1
1005,"Huge sinkhole swallows bus, kills nine in China",Sinkholes are not unknown in China and are often blamed on construction works and Chinaâ€™s rapid pace of development.,2020-01-15T08:29:00,Newspaper,1
1006,WHO tells hospitals to watch for coronavirus,Coronaviruses are a large family of viruses that can cause infections ranging from the common cold to SARS.,2020-01-27T11:48:00,Newspaper,1
1007,US House to vote today on sending Trump charges to Senate,The Senate is expected to acquit Trump as none of its 53 Republicans have voiced support for ousting him.,2020-01-15T08:17:00,Newspaper,1
1008,Editorial: India is desperately trying to show the world that things are running normally in occupied Kashmir,"If India has nothing to hide, why is it not allowing European officials to freely tour occupied Kashmir?",2020-01-15T07:37:00,World,1
1009,"Lebanese resume protests, call for end to vacuum","Although protests had declined in size in recent weeks, demonstrations have been ongoing since October 2019.",2020-01-15T08:20:00,Newspaper,1
1010,"Qureshi to meet UN chief, UNGA president",The foreign minister arrives in New York today to meet UN leaders before proceeding to Washington.,2020-01-15T07:31:00,Newspaper,1
1011,Karzai hopes for dialogue between Taliban and Kabul,Karzai is in New Delhi to participate in the government sponsored Raisina Dialogue.,2020-01-15T08:34:00,Newspaper,1
1012,"Banning, burning books is a manifestation of a culture that is afraid to face the truth",Freedom of expression is the principal target of authoritarianism.,2020-01-15T07:28:00,Pakistan,1
1013,New jolt for govt as PML-Q's Tariq Bashir Cheema skips cabinet meeting,Awan says MQM has left the cabinet but remains a govt ally; does not comment on PML-Q leader's absence in meeting.,2020-01-15T07:25:00,Pakistan,1
1014,"Consumer confidence weakening, latest Ipsos survey shows",At least 79pc of the respondents are pessimistic in their outlook for the local and national economy.,2020-01-15T07:54:00,Newspaper,1
1015,Ministry invites feedback on e-commerce policy,"Private sector highlights the issues they face including taxation, consumer protection and digitisation of payment.",2020-01-15T08:01:00,Newspaper,1
1016,EU lays out â‚¬1tr plan to support Green Deal,The plan includes a mechanism to help regions that will be disrupted economically by a transition to cleaner industries.,2020-01-15T08:09:00,Newspaper,1
1017,Stocks edge lower on lack of triggers,Foreigners continue to build portfolio with net purchases of shares worth $1.25 million,2020-01-15T08:12:00,Newspaper,1
1018,It has taken Pakistanis a terribly long time to confront the problem of paedophilia,"There are thousands of children like Zainab who are abducted, abused, sold, sexually exploited and tortured every day.",2020-01-15T07:19:00,Pakistan,1
1019,Six type 2 polio cases prompt govt to carry out risk assessment,"The virus has been found in samples collected from Peshawar, Kohat, Gujranwala, Dera Ismail Khan and Islamabad.",2020-01-15T09:00:00,Pakistan,1
1020,Leopard killed after it attacks villagers in Swat,Locals open fire on the animal after hearing the screams of the men that were attacked.,2020-01-15T09:12:00,Pakistan,1
1021,KP Assembly amends law against womenâ€™s harassment at work,"Separate oaths introduced for Muslim, non-Muslim ombudsperson.",2020-01-15T09:06:00,Pakistan,1
1022,Health ministry sacks â€˜whistle-blowerâ€™ in Drap,Grade-18 officer says he was shown the door without being cross-questioned about his allegations.,2020-01-15T08:53:00,Pakistan,1
1023,"Many patients in Pims are treated on stretchers, Senate body told",Senator Khushbakht Shujaat says a decline in the performance of various hospital depts seen over the last four years.,2020-01-15T08:51:00,Pakistan,1
1024,â€˜Lahore needs air quality management system to fight smogâ€™,"""We need to educate the public about how their role is important in the fight against pollution,"" says Dr James Schauer.",2020-01-15T09:08:00,Pakistan,1
1025,Punjab IGP stresses zero tolerance for custodial deaths,Asks field officers to follow Faisalabad police for becoming the best performer in crime prevention and detection.,2020-01-15T08:55:00,Pakistan,1
1026,"PML-Q to meet PTI to decide future of coalition in Punjab, Centre",Two meetings between the representatives of both coalition partners have already taken place in the past few weeks.,2020-01-15T08:48:00,Pakistan,1
1027,GDA agrees to wait for a month to get its issues with PTI resolved,"â€œThere are no differences [within the coalition partners],â€ says Sindh Governor Imran Ismail.",2020-01-15T08:42:00,Pakistan,1
1028,IO given two weeks to arrest absconding activists in May 12 mayhem case,Directed to arrest the absconders and produce them before the court on the next date.,2020-01-15T08:52:00,Pakistan,1
1029,"NICH fire incident a case of â€˜negligenceâ€™, says Sindh health minister",Health practitioners criticise Dr Azra Pechuho for sharing her own conclusions when a probe is already under way.,2020-01-15T08:38:00,Pakistan,1
1030,Barty survives scare at Adelaide International,The 23-year-old is looking for crucial court time before the Australian Open starts next Monday in Melbourne.,2020-01-15T09:32:00,Newspaper,1
1031,Zulfi Bukhariâ€™s appointment as PTDC chairman challenged in IHC,A petition has also challenged the appointment of Intikhab Alam as PTDCâ€™s managing director.,2020-01-15T07:48:00,Pakistan,1
1032,Cabinet places Maryamâ€™s name on ECL for second time,Awan denies that the PML-N leader's name has been placed on the ECL again.,2020-01-15T07:31:00,Pakistan,1
1033,Three European Union states launch process disputing Iranâ€™s nuclear compliance,"Britain, France and Germany insist they remain committed to the agreement.",2020-01-15T12:15:00,Newspaper,1
1034,Govt delists five properties from privatisation plan,CCOP meeting decides to hand over three of five delisted properties to Naya Pakistan Housing Authority.,2020-01-15T07:33:00,Pakistan,1
1035,93 killed as harsh weather torments country,"Avalanches hit AJK; PM, COAS issue orders for immediate rescue, relief work.",2020-01-15T07:18:00,Pakistan,1
1036,Imran wants BISP to name and shame undeserving officials,"""Their punishment is that their identities should be revealed to the public,"" PM Imran says.",2020-01-15T08:02:00,Pakistan,1
1037,Pak-Iran freight train service suspended as floods damage track,A Pakistan Railways official based in Dalbandin says the routine operation has been suspended since January 6.,2020-01-15T08:04:00,Pakistan,1
1038,"PTI minister uses army boot to ridicule PML-N, PPP","Faisal Vawda says he will carry the boot to every TV show to tell the nation this is today's ""democratic Noon League"".",2020-01-15T08:41:00,Newspaper,1
1039,Opposition senators block immediate passage of seven bills,Insist bills go to standing committees first.,2020-01-15T08:00:00,Pakistan,1
1040,Another polio case from KP takes last yearâ€™s tally to 136,"2019 provincial data shows that 92 cases were reported from KP, 25 from Sindh, 11 from Balochistan and 8 from Punjab.",2020-01-15T07:42:00,Pakistan,1
1041,SC suspends LHC ruling on lawyerâ€™s detention,Justice Mushir Alam says court wants to ascertain nature of offences against accused.,2020-01-15T08:58:00,Pakistan,1
1042,Thousands of litres of diesel leaks in Karachiâ€™s DHA after pipeline burst,The burst pipeline belongs to the National Refinery Limited and runs from Keamari to Korangi.,2020-01-16T22:32:00,Pakistan,1
1043,"NAB approves filing fresh graft references against Nawaz, Zardari, Gilani",Accountability watchdog's Executive Board Meeting gives clean chit to SAPM Zulfi Bukhari.,2020-01-16T22:15:00,Pakistan,1
1044,"A Saudi-Iran military conflict would be 'disastrous' for Pakistan, says PM Imran","""We are trying our best to make sure that ties between these two countries do not deteriorate,"" Imran Khan tells DW.",2020-01-17T12:54:00,,1
1045,India asks China to avoid raising Kashmir dispute at UN,India will invite PM Imran Khan to attend SCO meeting which will be hosted by India later this year: ministry.,2020-01-17T14:11:00,World,1
1046,"Sindh energy minister running crime ring, trying to influence police: SSP Shikarpur","PPPâ€™s Imtiaz Ahmed Sheikh terms report as ""based on lies"".",2020-01-17T07:35:00,Pakistan,1
1047,"Fawad Chaudhry, Farogh Naseem amongst lawmakers suspended by ECP for not submitting statement of assets","ECP has suspended the membership of 318 lawmakers part of Senate, NA and provincial assemblies.",2020-01-16T18:40:00,Pakistan,1
1048,Sindh govt writes to establishment division for IGP Imam's removal,List of reservations regarding the current IGP provided to the establishment division.,2020-01-16T18:17:00,Pakistan,1
1049,"Faisal Vawda restricted by PM Imran from appearing on TV for two weeks, says Awan","Premier also demands explanation from Vawda for his ""attitude"".",2020-01-16T21:16:00,,1
1050,Sonam Kapoor super shaken after 'scariest experience' with an Uber driver,"""Please please be careful,"" she tweeted to her 12.8 million followers, tagging Uber.",2020-01-16T18:00:00,World,1
1051,"Sandal Khattak, of Tik Tok fame, moves court against FIA investigation",Khattak says FIA has summoned her twice without saying what the investigation is about.,2020-01-16T17:30:00,Pakistan,1
1052,Kate Middleton and Prince William make kulfi milkshakes for first 2020 royal outing,"The ever so thoughtful Duchess wore Zeen earrings while they visited MyLahore, a restaurant serving Pakistani grub.",2020-01-16T16:42:00,Pakistan,1
1053,Maj Gen Babar Iftikhar replaces Asif Ghafoor as DG ISPR,Maj Gen Ghafoor's new assignment will be as the General Officer Commanding Okara.,2020-01-17T07:54:00,Pakistan,1
1054,Pakistan says Taliban show 'willingness' to reduce Afghan violence,Taliban say they handed cease-fire offer to US peace envoy.,2020-01-16T21:21:00,World,1
1055,"Hafeez, Malik return to T20 squad for Bangladesh's tour to Pakistan","Contrary to speculations, Sarfaraz Ahmed has not been called back for the T20I leg of the Bangladesh tour.",2020-01-16T16:27:00,Sport,1
1056,Hyundai and Kia bet on London start-up for electric cars,Arrival focuses on producing electric vehicles that cost less than standard models.,2020-01-16T14:41:00,Tech,1
1057,Outgoing Iraqi PM says US troop ouster up to next government,Washington has responded to Iraq's requests to initiate troop withdrawals with blunt refusal.,2020-01-16T14:15:00,World,1
1058,Jemima Goldsmith tells Meghan Markle she knows what it's like to marry a national hero,"She added that she empathises with The Duchess of Sussex, who has been bullied by the media for her ethnicity and gender",2020-01-16T14:13:00,Pakistan,1
1059,Man who molested Dangal star Zaira Wasim on flight handed 3 year jail sentence,He was convicted under child protection laws since the actress was 17 at the time of the incident.,2020-01-16T13:18:00,World,1
